,DiO LUV 10uM in 20 nM AF48889_T1067s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF4885_T51s_1_CH2_BIN1.0_PREPRO,DiO LUV 10uM in 20 nM AF48899_T1187s_1_CH2_BIN1.0_PREPRO
5055,0.013651341,0.20670286,0.043890543
5056,0.0183587,0.23291518,0.055811435
5057,0.012239134,0.17131624,0.040368464
5058,0.023222972,0.17225239,0.028447576
5059,0.015534285,0.17187792,0.039826605
5060,0.024792092,0.31604567,0.045516122
5061,0.016318845,0.3840105,0.010295313
5062,0.01977091,0.44092867,0.017610403
5063,0.018515613,0.3793297,0.044161472
5064,0.019457085,0.21213256,0.06393931
5065,0.008943982,0.156525,0.053914927
5066,0.0031382395,0.079385884,0.048496343
5067,0.011454574,0.08930912,0.037117314
5068,0.011297662,0.064781874,0.047683556
5069,0.017103406,0.08500281,0.043890543
5070,0.022909148,0.08612619,0.04578705
5071,0.023379885,0.060288336,0.04632891
5072,0.023536796,0.070211574,0.051476564
5073,0.024635179,0.080322035,0.031156868
5074,0.01977091,0.110091746,0.029802222
5075,0.016946493,0.15727392,0.027634786
5076,0.013808253,0.30780753,0.034408018
5077,0.028087243,0.54484177,0.02302899
5078,0.02777342,0.49297884,0.040097535
5079,0.017887965,0.3645385,0.04172311
5080,0.023536796,0.2961992,0.029260363
5081,0.017887965,0.25088936,0.024925495
5082,0.01992782,0.17637147,0.036304526
5083,0.018201789,0.114398055,0.062855594
5084,0.013965165,0.11027897,0.054456785
5085,0.018672524,0.19565624,0.051476564
5086,0.020869292,0.12057667,0.029802222
5087,0.02149694,0.1310616,0.028718505
5088,0.017103406,0.071147725,0.04470333
5089,0.028871803,0.051675715,0.029531293
5090,0.02385062,0.051114023,0.027634786
5091,0.03420681,0.104100354,0.03874289
5092,0.027616506,0.05729264,0.032240584
5093,0.022124588,0.05485864,0.026009211
5094,0.028244155,0.05223741,0.051205635
5095,0.021967676,0.027148474,0.048496343
5096,0.023693709,0.02415278,0.036575455
5097,0.02149694,0.047369406,0.036846384
5098,0.022752237,0.028084628,0.03359523
5099,0.023222972,0.063845724,0.025196424
5100,0.020398557,0.053360794,0.04524519
5101,0.027302682,0.05485864,0.05337307
5102,0.023693709,0.036510017,0.04497426
5103,0.028871803,0.03707171,0.035762668
5104,0.031382393,0.0327654,0.05716608
5105,0.019613996,0.04886725,0.04118125
5106,0.023536796,0.03295263,0.04226497
5107,0.01977091,0.038195096,0.044161472
5108,0.015377373,0.029395245,0.054998644
5109,0.016161934,0.042501405,0.03820103
5110,0.013808253,0.031829245,0.040368464
5111,0.026047388,0.036135554,0.021674342
5112,0.016475758,0.04643325,0.01896505
5113,0.025890475,0.054296948,0.034408018
5114,0.02400753,0.05242464,0.029531293
5115,0.022438413,0.03295263,0.047683556
5116,0.03106857,0.046994943,0.027634786
5117,0.027616506,0.049054485,0.050663777
5118,0.036089752,0.040067405,0.028989434
5119,0.02385062,0.038382325,0.021945272
5120,0.029028716,0.036135554,0.033053372
5121,0.022752237,0.024901703,0.040639393
5122,0.04158167,0.026961243,0.06583582
5123,0.015377373,0.03950571,0.070170686
5124,0.02149694,0.029208014,0.05283121
5125,0.01757414,0.031080322,0.05743701
5126,0.015534285,0.025837857,0.04958006
5127,0.021183116,0.035573862,0.056082364
5128,0.01741723,0.035386633,0.0666486
5129,0.023222972,0.028084628,0.061771877
5130,0.027302682,0.027148474,0.054998644
5131,0.0367174,0.046994943,0.059875373
5132,0.025105916,0.032016475,0.054998644
5133,0.042366233,0.024714474,0.054456785
5134,0.028244155,0.026961243,0.051747493
5135,0.030597834,0.025276165,0.05310214
5136,0.017260317,0.02415278,0.05256028
5137,0.014592813,0.013293391,0.055540502
5138,0.0262043,0.049803406,0.039826605
5139,0.017887965,0.030518629,0.056624223
5140,0.02149694,0.04755664,0.032511514
5141,0.024478268,0.04587156,0.06583582
5142,0.022595324,0.06777757,0.055269573
5143,0.025576651,0.037820634,0.06502303
5144,0.03028401,0.06496911,0.047683556
5145,0.043307703,0.080322035,0.026821999
5146,0.05350698,0.117768206,0.05770794
5147,0.05350698,0.19771579,0.068816036
5148,0.028557979,0.25688073,0.07206719
5149,0.2215597,0.24433626,0.06068816
5150,0.1258434,0.10728328,0.073421836
5151,0.07688687,0.055982027,0.078027636
5152,0.06888436,0.07807527,0.058520727
5153,0.038286522,0.11907882,0.08452994
5154,0.035619017,0.11945329,0.1045787
5155,0.018201789,0.13705298,0.07884042
5156,0.01741723,0.14398053,0.07260905
5157,0.020084733,0.16925669,0.06393931
5158,0.0262043,0.173563,0.071525335
5159,0.010826926,0.15989515,0.093741536
5160,0.03106857,0.20576671,0.09319968
5161,0.022752237,0.22785994,0.06068816
5162,0.024321355,0.22654934,0.081278786
5163,0.02400753,0.24059165,0.09834733
5164,0.011611486,0.21531549,0.08398808
5165,0.016161934,0.19996256,0.08561365
5166,0.013965165,0.15521438,0.0712544
5167,0.010670014,0.11907882,0.07450555
5168,0.027145771,0.09998128,0.066106744
5169,0.020084733,0.084253885,0.08940666
5170,0.022752237,0.07096049,0.056082364
5171,0.015534285,0.05542033,0.058520727
5172,0.014592813,0.077513576,0.06719046
5173,0.033265337,0.07620296,0.059062585
5174,0.018201789,0.0928665,0.07260905
5175,0.025105916,0.13574237,0.05797887
5176,0.02385062,0.12900206,0.031969655
5177,0.0048642713,0.05410972,0.05797887
5178,0.02934254,0.0630968,0.053643998
5179,0.01992782,0.049803406,0.05228935
5180,0.03342225,0.05298633,0.102140345
5181,0.013651341,0.080322035,0.045516122
5182,0.030754747,0.0703988,0.054185856
5183,0.019300172,0.0703988,0.054998644
5184,0.022438413,0.07657742,0.051747493
5185,0.027302682,0.081445426,0.0490382
5186,0.022909148,0.09136866,0.0490382
5187,0.0032951515,0.07451788,0.059333514
5188,0.012239134,0.093428195,0.0333243
5189,0.011297662,0.13387007,0.05228935
5190,0.015220461,0.11084066,0.051747493
5191,0.028087243,0.08593896,0.04985099
5192,0.031853132,0.10541097,0.047141697
5193,0.0222815,0.094926044,0.056624223
5194,0.025262827,0.09867066,0.059604444
5195,0.023379885,0.06253511,0.04118125
5196,0.028401067,0.038007863,0.056353293
5197,0.014906637,0.048492793,0.04985099
5198,0.020398557,0.03707171,0.06529396
5199,0.0262043,0.03070586,0.048225414
5200,0.021340027,0.047743868,0.04524519
5201,0.02541974,0.05691818,0.05797887
5202,0.011768398,0.064781874,0.039284747
5203,0.02949945,0.06496911,0.051747493
5204,0.031382393,0.061786182,0.027634786
5205,0.030127099,0.06422018,0.040910322
5206,0.03201004,0.04755664,0.021674342
5207,0.014906637,0.06646696,0.03549174
5208,0.020398557,0.068339266,0.012191818
5209,0.020869292,0.033701554,0.0113790305
5210,0.030597834,0.031454783,0.026821999
5211,0.021183116,0.037820634,0.01923598
5212,0.027459595,0.027522936,0.039284747
5213,0.02400753,0.05223741,0.014088323
5214,0.016946493,0.043063097,0.047683556
5215,0.022438413,0.04755664,0.01517204
5216,0.01992782,0.04643325,0.043077756
5217,0.021653851,0.04231417,0.04930913
5218,0.018044876,0.040067405,0.054456785
5219,0.016946493,0.058041565,0.051747493
5220,0.01600502,0.055607565,0.028989434
5221,0.008316334,0.0351994,0.044161472
5222,0.026361212,0.044748176,0.053914927
5223,0.037031226,0.047369406,0.06637768
5224,0.022752237,0.069649875,0.051205635
5225,0.019300172,0.054296948,0.036033597
5226,0.03263769,0.051675715,0.058520727
5227,0.015063549,0.040629096,0.042535897
5228,0.035305195,0.028833551,0.047683556
5229,0.01741723,0.033514325,0.0
5230,0.032166954,0.034824938,0.014901111
5231,0.016946493,0.049241714,0.039013818
5232,0.024949003,0.13012545,0.039284747
5233,0.020712381,0.0758285,0.037659172
5234,0.029813275,0.07451788,0.027905717
5235,0.03028401,0.058416028,0.036304526
5236,0.040169466,0.06272234,0.023841778
5237,0.044719912,0.057479873,0.03359523
5238,0.066373765,0.03688448,0.03549174
5239,0.09744234,0.03576109,0.027905717
5240,0.11015221,0.031080322,0.012462747
5241,0.09916837,0.033701554,0.026821999
5242,0.10450337,0.025088934,0.008669737
5243,0.10418955,0.03257817,0.042806827
5244,0.11564413,0.025837857,0.03413709
5245,0.12992312,0.035573862,0.05283121
5246,0.2097913,0.038382325,0.053643998
5247,0.2621999,0.02827186,0.034949876
5248,0.16679743,0.022467703,0.031698726
5249,0.03718814,0.016101854,0.045516122
5250,0.03954182,0.027335705,0.028718505
5251,0.045818295,0.02845909,0.043619614
5252,0.06778597,0.015914623,0.039013818
5253,0.07955437,0.02190601,0.03413709
5254,0.032951515,0.025837857,0.034408018
5255,0.04707359,0.022280471,0.022758061
5256,0.038757257,0.035386633,0.030073151
5257,0.032166954,0.020595394,0.023570849
5258,0.028401067,0.023029394,0.02302899
5259,0.0067472146,0.018910317,0.018694121
5260,0.013337518,0.012731698,0.037117314
5261,0.026047388,0.031642016,0.008398808
5262,0.021183116,0.027710166,0.028447576
5263,0.022752237,0.026586782,0.059604444
5264,0.027459595,0.03070586,0.043890543
5265,0.032951515,0.031642016,0.03359523
5266,0.027616506,0.02415278,0.030073151
5267,0.03420681,0.031642016,0.047412626
5268,0.051624037,0.022654934,0.03359523
5269,0.044249177,0.0073020034,0.022758061
5270,0.03169622,0.022280471,0.03386616
5271,0.014592813,0.018910317,0.023841778
5272,0.025262827,0.0041190786,0.0111081
5273,0.027302682,0.009736004,0.028989434
5274,0.018515613,0.027710166,0.047954485
5275,0.030440923,0.02415278,0.043619614
5276,0.016475758,0.026961243,0.029260363
5277,0.04707359,0.020408163,0.030073151
5278,0.044249177,0.024340011,0.015442969
5279,0.04770124,0.108968355,0.024654565
5280,0.04707359,0.10784497,0.039555676
5281,0.041738585,0.040254634,0.031427797
5282,0.0367174,0.032203708,0.03874289
5283,0.03514828,0.033888783,0.034949876
5284,0.037658874,0.042501405,0.037659172
5285,0.010199279,0.04568433,0.054727715
5286,0.020712381,0.026586782,0.05283121
5287,0.026361212,0.02864632,0.044161472
5288,0.021340027,0.03332709,0.058520727
5289,0.023222972,0.040441863,0.043077756
5290,0.013965165,0.053360794,0.030073151
5291,0.026361212,0.038195096,0.032782443
5292,0.020555468,0.039692942,0.065564886
5293,0.015220461,0.04811833,0.033053372
5294,0.016161934,0.05916495,0.02628014
5295,0.01757414,0.06702865,0.05689515
5296,0.017260317,0.08444112,0.014901111
5297,0.02777342,0.06422018,0.020590626
5298,0.013965165,0.04381202,0.03413709
5299,0.02385062,0.07957312,0.04497426
5300,0.0222815,0.045497097,0.0758602
5301,0.015063549,0.04568433,0.01923598
5302,0.0262043,0.035386633,0.016255757
5303,0.026047388,0.036135554,0.058249798
5304,0.020084733,0.02621232,0.040910322
5305,0.022909148,0.023591088,0.018694121
5306,0.018986348,0.016663546,0.05256028
5307,0.022752237,0.038756788,0.025467353
5308,0.016318845,0.0376334,0.025738282
5309,0.023379885,0.029395245,0.01517204
5310,0.02306606,0.040067405,0.026821999
5311,0.031539306,0.034824938,0.04632891
5312,0.037815787,0.04568433,0.021945272
5313,0.04362153,0.043250326,0.027634786
5314,0.022595324,0.044748176,0.036033597
5315,0.026047388,0.03913125,0.020590626
5316,0.018201789,0.03463771,0.035220806
5317,0.03577593,0.041378018,0.04226497
5318,0.028087243,0.05691818,0.02302899
5319,0.039698727,0.038382325,0.047412626
5320,0.052879333,0.04755664,0.037659172
5321,0.033265337,0.04755664,0.036846384
5322,0.025733564,0.027335705,0.061771877
5323,0.029028716,0.028833551,0.048225414
5324,0.032323867,0.02827186,0.07206719
5325,0.031539306,0.042688634,0.0666486
5326,0.023379885,0.03257817,0.04145218
5327,0.015377373,0.023216626,0.033053372
5328,0.017260317,0.020595394,0.030885939
5329,0.019143261,0.038007863,0.054998644
5330,0.025262827,0.0175997,0.055811435
5331,0.030597834,0.03445048,0.048225414
5332,0.038286522,0.03295263,0.02655107
5333,0.025890475,0.03295263,0.027092928
5334,0.022595324,0.03707171,0.04578705
5335,0.029970186,0.0351994,0.058520727
5336,0.019143261,0.026774012,0.058249798
5337,0.016789582,0.032390937,0.048767272
5338,0.022438413,0.03257817,0.047954485
5339,0.019613996,0.03463771,0.0490382
5340,0.010513102,0.029956937,0.036846384
5341,0.008473246,0.023216626,0.040097535
5342,0.008316334,0.0303314,0.039555676
5343,0.0012552958,0.042688634,0.034408018
5344,0.030440923,0.031829245,0.056082364
5345,0.022909148,0.023216626,0.02302899
5346,0.022595324,0.033514325,0.051205635
5347,0.034520634,0.002434001,0.043890543
5348,0.038600344,0.025276165,0.04199404
5349,0.02149694,0.03463771,0.045516122
5350,0.023536796,0.039692942,0.051205635
5351,0.027302682,0.034824938,0.040910322
5352,0.050682567,0.029395245,0.050934706
5353,0.056802135,0.034824938,0.04524519
5354,0.048328888,0.04119079,0.059604444
5355,0.047858153,0.031454783,0.050934706
5356,0.08049584,0.038382325,0.040910322
5357,0.042052407,0.020969857,0.04470333
5358,0.03499137,0.04156525,0.032240584
5359,0.03750196,0.040629096,0.028989434
5360,0.04299388,0.024527242,0.054998644
5361,0.037815787,0.029582474,0.048496343
5362,0.042836968,0.029769706,0.04199404
5363,0.08316334,0.01722524,0.051476564
5364,0.07876981,0.024714474,0.040368464
5365,0.05648831,0.028084628,0.048496343
5366,0.040012553,0.03463771,0.024925495
5367,0.030754747,0.031267554,0.034678947
5368,0.06935509,0.02827186,0.04985099
5369,0.06888436,0.025088934,0.05716608
5370,0.058371253,0.024714474,0.056353293
5371,0.065589204,0.02621232,0.04118125
5372,0.036403578,0.02377832,0.04659984
5373,0.021967676,0.033888783,0.0712544
5374,0.025262827,0.017786931,0.059062585
5375,0.019613996,0.013667853,0.04524519
5376,0.029028716,0.034076016,0.04578705
5377,0.02793033,0.028833551,0.04578705
5378,0.033736072,0.020220932,0.0379301
5379,0.026361212,0.015540161,0.039013818
5380,0.037658874,0.019472009,0.051476564
5381,0.022124588,0.015540161,0.055540502
5382,0.009885455,0.024901703,0.043890543
5383,0.012239134,0.026586782,0.04470333
5384,0.010826926,0.029956937,0.05228935
5385,0.023222972,0.031454783,0.047141697
5386,0.018044876,0.022842165,0.034949876
5387,0.016632669,0.023591088,0.025196424
5388,0.022438413,0.025463397,0.0712544
5389,0.016475758,0.02209324,0.042806827
5390,0.028871803,0.029582474,0.047954485
5391,0.022124588,0.014978468,0.040097535
5392,0.006276479,0.038569555,0.024383636
5393,0.06103876,0.036697246,0.039013818
5394,0.062764786,0.035573862,0.030885939
5395,0.03028401,0.02845909,0.0490382
5396,0.050368745,0.036697246,0.035220806
5397,0.04707359,0.03445048,0.024383636
5398,0.03514828,0.041939713,0.036304526
5399,0.032951515,0.025276165,0.029802222
5400,0.029970186,0.01965924,0.034678947
5401,0.0073748627,0.038569555,0.036575455
5402,0.018201789,0.047182176,0.06393931
5403,0.032166954,0.04119079,0.029802222
5404,0.025890475,0.03707171,0.045516122
5405,0.03201004,0.04418648,0.05743701
5406,0.011768398,0.029395245,0.030073151
5407,0.0183587,0.026774012,0.03549174
5408,0.024321355,0.026961243,0.04930913
5409,0.016946493,0.047931097,0.06448117
5410,0.016318845,0.04119079,0.045516122
5411,0.025733564,0.03931848,0.052018423
5412,0.017260317,0.031267554,0.062855594
5413,0.024164444,0.04343756,0.060146302
5414,0.01977091,0.05467141,0.026009211
5415,0.027616506,0.05298633,0.029531293
5416,0.016632669,0.03688448,0.035220806
5417,0.03106857,0.061037257,0.058791656
5418,0.013337518,0.049241714,0.04578705
5419,0.029185627,0.042875867,0.05310214
5420,0.033108424,0.027148474,0.027634786
5421,0.029185627,0.042688634,0.03874289
5422,0.02793033,0.031267554,0.053914927
5423,0.022752237,0.038569555,0.045516122
5424,0.036874313,0.05654372,0.040910322
5425,0.048799623,0.047182176,0.025467353
5426,0.022124588,0.052799102,0.051476564
5427,0.03169622,0.04830556,0.029802222
5428,0.021183116,0.06253511,0.03847196
5429,0.02541974,0.053173564,0.036304526
5430,0.035932843,0.04231417,0.052018423
5431,0.022909148,0.067215875,0.04226497
5432,0.051467128,0.07208388,0.036575455
5433,0.033736072,0.08724958,0.043348685
5434,0.033108424,0.08949635,0.050392848
5435,0.037031226,0.09136866,0.035220806
5436,0.023693709,0.0630968,0.029531293
5437,0.023536796,0.048680022,0.05310214
5438,0.016789582,0.05654372,0.022758061
5439,0.031853132,0.03707171,0.048225414
5440,0.028244155,0.042501405,0.040368464
5441,0.03985564,0.03688448,0.042806827
5442,0.03483446,0.02209324,0.037659172
5443,0.028714892,0.0679648,0.073421836
5444,0.03028401,0.06515634,0.07558927
5445,0.0262043,0.09024527,0.043619614
5446,0.032166954,0.08013481,0.040910322
5447,0.03483446,0.102228045,0.066919535
5448,0.032794602,0.048492793,0.03874289
5449,0.030597834,0.044935405,0.043619614
5450,0.020712381,0.037820634,0.032240584
5451,0.03718814,0.04605879,0.04985099
5452,0.038757257,0.040441863,0.051747493
5453,0.02949945,0.040067405,0.07206719
5454,0.03750196,0.031829245,0.0758602
5455,0.018201789,0.046246022,0.05770794
5456,0.029813275,0.038944017,0.052018423
5457,0.018515613,0.03576109,0.05228935
5458,0.024478268,0.029208014,0.048767272
5459,0.022595324,0.021344317,0.042806827
5460,0.022124588,0.032016475,0.027092928
5461,0.015063549,0.029395245,0.047412626
5462,0.022595324,0.03725894,0.059333514
5463,0.023222972,0.03332709,0.0490382
5464,0.029185627,0.03501217,0.05689515
5465,0.0183587,0.032390937,0.054998644
5466,0.018201789,0.016476315,0.047954485
5467,0.013808253,0.023591088,0.07694392
5468,0.022595324,0.038569555,0.07504741
5469,0.024164444,0.048492793,0.06421024
5470,0.03263769,0.026025089,0.07504741
5471,0.02149694,0.03295263,0.0712544
5472,0.027302682,0.03744617,0.067461394
5473,0.022752237,0.025650628,0.07369277
5474,0.037345048,0.031642016,0.07504741
5475,0.028401067,0.04175248,0.0758602
5476,0.025733564,0.025463397,0.11081008
5477,0.033108424,0.026399551,0.10105663
5478,0.02306606,0.03295263,0.086426444
5479,0.028244155,0.0303314,0.047683556
5480,0.024635179,0.025463397,0.032240584
5481,0.028557979,0.01965924,0.0222162
5482,0.021653851,0.029769706,0.03034408
5483,0.029970186,0.042875867,0.032511514
5484,0.02149694,0.031080322,0.032240584
5485,0.028401067,0.010297697,0.04632891
5486,0.015691197,0.056356486,0.050663777
5487,0.021810764,0.04156525,0.0490382
5488,0.0183587,0.019284777,0.05283121
5489,0.015220461,0.030518629,0.040097535
5490,0.020241644,0.022842165,0.054998644
5491,0.030440923,0.011608313,0.04118125
5492,0.024164444,0.009361543,0.04930913
5493,0.029185627,0.018348623,0.037659172
5494,0.036403578,0.03463771,0.059604444
5495,0.0222815,0.014791237,0.08290436
5496,0.02934254,0.022842165,0.05012192
5497,0.027616506,0.03332709,0.04226497
5498,0.026831947,0.020220932,0.04226497
5499,0.020869292,0.023403857,0.073421836
5500,0.026361212,0.020782625,0.07044161
5501,0.016946493,0.0327654,0.07829856
5502,0.014592813,0.025088934,0.07938228
5503,0.01192531,0.024901703,0.09211596
5504,0.014435901,0.03501217,0.09211596
5505,0.03985564,0.035573862,0.093741536
5506,0.018986348,0.025276165,0.07315091
5507,0.026518123,0.034824938,0.03413709
5508,0.030754747,0.025276165,0.034408018
5509,0.032323867,0.020408163,0.03359523
5510,0.037031226,0.025837857,0.05228935
5511,0.026361212,0.03257817,0.04958006
5512,0.024792092,0.0327654,0.048496343
5513,0.03201004,0.02864632,0.062855594
5514,0.060097285,0.04418648,0.051476564
5515,0.064177,0.04343756,0.036304526
5516,0.060254198,0.0327654,0.05716608
5517,0.057429783,0.02415278,0.04605798
5518,0.06339244,0.033139862,0.060146302
5519,0.04707359,0.03501217,0.07884042
5520,0.040797114,0.045309868,0.04930913
5521,0.05005492,0.022467703,0.04985099
5522,0.066373765,0.03332709,0.043619614
5523,0.061666407,0.025088934,0.036846384
5524,0.056017574,0.02621232,0.032782443
5525,0.04158167,0.023403857,0.030885939
5526,0.058528166,0.06665418,0.042806827
5527,0.024792092,0.027522936,0.0490382
